,officer_age_1,officer_age_10,officer_age_11,officer_age_2,officer_age_3,officer_age_4,officer_age_5,officer_age_6,officer_age_7,officer_age_8,officer_age_9,officer_caused_injury_2,officer_caused_injury_3,officer_gender_1,officer_gender_10,officer_gender_11,officer_gender_2,officer_gender_3,officer_gender_4,officer_gender_5,officer_gender_6,officer_gender_7,officer_gender_8,officer_gender_9,officer_on_duty,officer_race_1,officer_race_10,officer_race_11,officer_race_2,officer_race_3,officer_race_4,officer_race_5,officer_race_6,officer_race_7,officer_race_8,officer_race_9
710,36.0,,,32.0,26.0,28.0,32.0,28.0,,,,OTHER,,MALE,,,MALE,MALE,MALE,MALE,MALE,,,,True,OTHER,,,WHITE,WHITE,WHITE,WHITE,WHITE,,,
711,49.0,,,,,,,,,,,OTHER,,MALE,,,,,,,,,,,True,WHITE,,,,,,,,,,
712,41.0,,,,,,,,,,,,,MALE,,,,,,,,,,,True,WHITE,,,,,,,,,,
713,23.0,,,,,,,,,,,,,MALE,,,,,,,,,,,True,HISPANIC,,,,,,,,,,
714,50.0,,,,,,,,,,,,,MALE,,,,,,,,,,,True,OTHER,,,,,,,,,,
715,39.0,,,,,,,,,,,,,MALE,,,,,,,,,,,True,WHITE,,,,,,,,,,
716,31.0,,,,,,,,,,,,,MALE,,,,,,,,,,,True,WHITE,,,,,,,,,,
717,46.0,,,37.0,,,,,,,,HOSTAGE/BARRICADE/OTHER EMERG SITUATION,,MALE,,,MALE,,,,,,,,True,WHITE,,,WHITE,,,,,,,
718,29.0,,,27.0,26.0,,,,,,,,,MALE,,,MALE,MALE,,,,,,,True,WHITE,,,WHITE,WHITE,,,,,,
719,32.0,,,,,,,,,,,,,MALE,,,,,,,,,,,True,OTHER,,,,,,,,,,
720,40.0,,,,,,,,,,,,,MALE,,,,,,,,,,,True,WHITE,,,,,,,,,,
721,27.0,,,28.0,,,,,,,,,,MALE,,,MALE,,,,,,,,True,WHITE,,,HISPANIC,,,,,,,
722,37.0,,,38.0,29.0,,,,,,,,,MALE,,,MALE,MALE,,,,,,,True,WHITE,,,HISPANIC,WHITE,,,,,,
723,46.0,,,,,,,,,,,HOSTAGE/BARRICADE/OTHER EMERG SITUATION,,MALE,,,,,,,,,,,True,WHITE,,,,,,,,,,
724,28.0,,,,,,,,,,,,,MALE,,,,,,,,,,,True,HISPANIC,,,,,,,,,,
725,42.0,,,,,,,,,,,,,MALE,,,,,,,,,,,True,WHITE,,,,,,,,,,
726,28.0,,,,,,,,,,,,,MALE,,,,,,,,,,,True,WHITE,,,,,,,,,,
727,43.0,,,,,,,,,,,,,MALE,,,,,,,,,,,True,HISPANIC,,,,,,,,,,
728,31.0,,,,,,,,,,,,,MALE,,,,,,,,,,,True,WHITE,,,,,,,,,,
729,39.0,,,,,,,,,,,,,MALE,,,,,,,,,,,True,HISPANIC,,,,,,,,,,
730,32.0,,,,,,,,,,,,,MALE,,,,,,,,,,,True,WHITE,,,,,,,,,,
731,29.0,,,,,,,,,,,,,MALE,,,,,,,,,,,True,WHITE,,,,,,,,,,
732,28.0,,,,,,,,,,,,,MALE,,,,,,,,,,,True,WHITE,,,,,,,,,,
733,24.0,,,,,,,,,,,OTHER,,MALE,,,,,,,,,,,True,HISPANIC,,,,,,,,,,
734,23.0,,,,,,,,,,,TRAFFIC STOP,,MALE,,,,,,,,,,,True,WHITE,,,,,,,,,,
735,35.0,,,,,,,,,,,,,MALE,,,,,,,,,,,True,WHITE,,,,,,,,,,
736,31.0,,,,,,,,,,,,,MALE,,,,,,,,,,,True,WHITE,,,,,,,,,,
737,24.0,,,,,,,,,,,,,MALE,,,,,,,,,,,True,WHITE,,,,,,,,,,
738,38.0,,,32.0,,,,,,,,,,MALE,,,MALE,,,,,,,,True,WHITE,,,WHITE,,,,,,,
739,48.0,,,49.0,,,,,,,,,,MALE,,,MALE,,,,,,,,True,HISPANIC,,,HISPANIC,,,,,,,
740,42.0,,,,,,,,,,,,,MALE,,,,,,,,,,,True,WHITE,,,,,,,,,,
741,28.0,,,,,,,,,,,,,MALE,,,,,,,,,,,True,WHITE,,,,,,,,,,
742,29.0,,,,,,,,,,,,,MALE,,,,,,,,,,,True,WHITE,,,,,,,,,,
743,38.0,,,33.0,,,,,,,,,,MALE,,,MALE,,,,,,,,True,WHITE,,,HISPANIC,,,,,,,
744,28.0,,,,,,,,,,,,,MALE,,,,,,,,,,,True,WHITE,,,,,,,,,,
745,46.0,,,45.0,46.0,45.0,,,,,,,,MALE,,,MALE,MALE,MALE,,,,,,True,WHITE,,,WHITE,WHITE,WHITE,,,,,
746,25.0,,,42.0,,,,,,,,,,MALE,,,MALE,,,,,,,,True,BLACK,,,HISPANIC,,,,,,,
747,53.0,,,,,,,,,,,,,MALE,,,,,,,,,,,True,WHITE,,,,,,,,,,
748,39.0,,,26.0,,,,,,,,,,MALE,,,FEMALE,,,,,,,,True,WHITE,,,HISPANIC,,,,,,,
749,28.0,,,32.0,26.0,29.0,28.0,32.0,,,,,,MALE,,,MALE,MALE,MALE,MALE,MALE,,,,True,WHITE,,,WHITE,WHITE,WHITE,HISPANIC,WHITE,,,
750,23.0,,,33.0,52.0,,,,,,,,,MALE,,,MALE,MALE,,,,,,,True,HISPANIC,,,HISPANIC,HISPANIC,,,,,,
751,39.0,,,,,,,,,,,,,MALE,,,,,,,,,,,True,HISPANIC,,,,,,,,,,
752,52.0,,,,,,,,,,,,,MALE,,,,,,,,,,,True,HISPANIC,,,,,,,,,,
753,39.0,,,48.0,58.0,42.0,39.0,,,,,,,MALE,,,MALE,MALE,MALE,MALE,,,,,True,WHITE,,,WHITE,WHITE,WHITE,HISPANIC,,,,
754,41.0,,,,,,,,,,,,,MALE,,,,,,,,,,,True,WHITE,,,,,,,,,,
755,48.0,,,,,,,,,,,,,MALE,,,,,,,,,,,True,WHITE,,,,,,,,,,
756,26.0,,,32.0,29.0,,,,,,,OTHER,,MALE,,,MALE,MALE,,,,,,,True,WHITE,,,WHITE,WHITE,,,,,,
757,24.0,,,27.0,42.0,,,,,,,,,FEMALE,,,MALE,MALE,,,,,,,True,HISPANIC,,,HISPANIC,HISPANIC,,,,,,
758,48.0,,,,,,,,,,,,,MALE,,,,,,,,,,,True,WHITE,,,,,,,,,,
759,24.0,,,22.0,,,,,,,,,,MALE,,,MALE,,,,,,,,True,WHITE,,,BLACK,,,,,,,
760,29.0,,,36.0,,,,,,,,OTHER,,MALE,,,MALE,,,,,,,,True,WHITE,,,WHITE,,,,,,,
761,29.0,,,24.0,22.0,25.0,,,,,,,,MALE,,,MALE,MALE,MALE,,,,,,True,HISPANIC,,,HISPANIC,WHITE,HISPANIC,,,,,
762,24.0,,,,,,,,,,,,,MALE,,,,,,,,,,,True,HISPANIC,,,,,,,,,,
763,49.0,,,,,,,,,,,,,MALE,,,,,,,,,,,True,WHITE,,,,,,,,,,
764,28.0,,,24.0,31.0,28.0,,,,,,,,MALE,,,MALE,MALE,MALE,,,,,,True,HISPANIC,,,HISPANIC,WHITE,HISPANIC,,,,,
765,28.0,,,,,,,,,,,,,MALE,,,,,,,,,,,True,WHITE,,,,,,,,,,
766,22.0,,,27.0,27.0,28.0,,,,,,,,MALE,,,MALE,MALE,MALE,,,,,,True,WHITE,,,WHITE,WHITE,WHITE,,,,,
767,34.0,,,,,,,,,,,,,MALE,,,,,,,,,,,True,WHITE,,,,,,,,,,
768,39.0,,,44.0,,,,,,,,,,MALE,,,MALE,,,,,,,,True,WHITE,,,HISPANIC,,,,,,,
769,32.0,,,,,,,,,,,HOSTAGE/BARRICADE/OTHER EMERG SITUATION,,MALE,,,,,,,,,,,True,WHITE,,,,,,,,,,
770,49.0,,,,,,,,,,,,,MALE,,,,,,,,,,,False,WHITE,,,,,,,,,,
771,43.0,,,,,,,,,,,,,FEMALE,,,,,,,,,,,False,HISPANIC,,,,,,,,,,
772,28.0,,,,,,,,,,,,,MALE,,,,,,,,,,,True,BLACK,,,,,,,,,,
773,31.0,,,,,,,,,,,,,MALE,,,,,,,,,,,True,WHITE,,,,,,,,,,
774,52.0,,,,,,,,,,,,,MALE,,,,,,,,,,,True,HISPANIC,,,,,,,,,,
775,28.0,,,,,,,,,,,,,MALE,,,,,,,,,,,True,HISPANIC,,,,,,,,,,
776,29.0,,,39.0,,,,,,,,,,MALE,,,MALE,,,,,,,,True,HISPANIC,,,HISPANIC,,,,,,,
777,30.0,,,,,,,,,,,,,MALE,,,,,,,,,,,True,WHITE,,,,,,,,,,
778,31.0,,,38.0,,,,,,,,,,MALE,,,MALE,,,,,,,,True,WHITE,,,HISPANIC,,,,,,,
779,31.0,,,38.0,,,,,,,,,,MALE,,,MALE,,,,,,,,True,WHITE,,,HISPANIC,,,,,,,
780,36.0,,,,,,,,,,,,,MALE,,,,,,,,,,,True,HISPANIC,,,,,,,,,,
781,21.0,,,34.0,,,,,,,,,,MALE,,,MALE,,,,,,,,True,WHITE,,,WHITE,,,,,,,
782,25.0,,,29.0,43.0,35.0,26.0,28.0,28.0,28.0,,TRAFFIC STOP,OTHER,MALE,,,MALE,MALE,MALE,MALE,MALE,MALE,MALE,,True,HISPANIC,,,WHITE,WHITE,HISPANIC,WHITE,WHITE,WHITE,WHITE,
783,26.0,,,26.0,,,,,,,,,,MALE,,,MALE,,,,,,,,True,HISPANIC,,,WHITE,,,,,,,
784,27.0,,,31.0,42.0,,,,,,,,,MALE,,,MALE,MALE,,,,,,,True,WHITE,,,BLACK,WHITE,,,,,,
785,25.0,,,30.0,,,,,,,,,,FEMALE,,,MALE,,,,,,,,True,WHITE,,,HISPANIC,,,,,,,
786,41.0,,,48.0,40.0,50.0,,,,,,,,MALE,,,MALE,MALE,MALE,,,,,,True,WHITE,,,WHITE,WHITE,WHITE,,,,,
787,26.0,,,,,,,,,,,,,MALE,,,,,,,,,,,True,BLACK,,,,,,,,,,
788,54.0,,,,,,,,,,,,,MALE,,,,,,,,,,,True,WHITE,,,,,,,,,,
789,53.0,,,48.0,,,,,,,,,,MALE,,,MALE,,,,,,,,False,WHITE,,,HISPANIC,,,,,,,
790,53.0,,,,,,,,,,,,,MALE,,,,,,,,,,,False,WHITE,,,,,,,,,,
791,27.0,,,,,,,,,,,TRAFFIC STOP,OTHER,MALE,,,,,,,,,,,True,HISPANIC,,,,,,,,,,
792,34.0,,,,,,,,,,,,,FEMALE,,,,,,,,,,,True,HISPANIC,,,,,,,,,,
793,30.0,,,,,,,,,,,,,MALE,,,,,,,,,,,True,WHITE,,,,,,,,,,
794,28.0,,,68.0,28.0,,,,,,,,,MALE,,,MALE,MALE,,,,,,,True,HISPANIC,,,WHITE,WHITE,,,,,,
795,27.0,,,33.0,,,,,,,,,,FEMALE,,,MALE,,,,,,,,True,WHITE,,,WHITE,,,,,,,
796,29.0,,,,,,,,,,,,,MALE,,,,,,,,,,,True,WHITE,,,,,,,,,,
797,42.0,,,33.0,,,,,,,,,,MALE,,,MALE,,,,,,,,True,HISPANIC,,,HISPANIC,,,,,,,
798,27.0,,,,,,,,,,,,,MALE,,,,,,,,,,,True,HISPANIC,,,,,,,,,,
799,28.0,,,,,,,,,,,,,MALE,,,,,,,,,,,True,WHITE,,,,,,,,,,
800,33.0,,,26.0,34.0,46.0,27.0,31.0,50.0,32.0,34.0,,,MALE,,,MALE,MALE,MALE,MALE,MALE,MALE,MALE,MALE,True,WHITE,,,WHITE,WHITE,WHITE,WHITE,WHITE,WHITE,WHITE,WHITE
801,30.0,,,48.0,43.0,26.0,39.0,,,,,,,MALE,,,MALE,MALE,MALE,MALE,,,,,True,WHITE,,,WHITE,WHITE,WHITE,BLACK,,,,
802,21.0,,,25.0,,,,,,,,,,MALE,,,MALE,,,,,,,,True,HISPANIC,,,WHITE,,,,,,,
803,32.0,,,,,,,,,,,,,MALE,,,,,,,,,,,True,WHITE,,,,,,,,,,
804,57.0,,,,,,,,,,,,,MALE,,,,,,,,,,,True,HISPANIC,,,,,,,,,,
805,30.0,,,46.0,,,,,,,,,,MALE,,,MALE,,,,,,,,True,WHITE,,,WHITE,,,,,,,
806,29.0,,,42.0,,,,,,,,HOSTAGE/BARRICADE/OTHER EMERG SITUATION,,MALE,,,MALE,,,,,,,,True,WHITE,,,WHITE,,,,,,,
807,32.0,,,,,,,,,,,,,MALE,,,,,,,,,,,True,HISPANIC,,,,,,,,,,
808,28.0,,,,,,,,,,,,,MALE,,,,,,,,,,,True,WHITE,,,,,,,,,,
809,30.0,,,,,,,,,,,,,MALE,,,,,,,,,,,True,WHITE,,,,,,,,,,
810,26.0,,,25.0,36.0,29.0,31.0,,,,,,,MALE,,,MALE,MALE,MALE,MALE,,,,,True,HISPANIC,,,WHITE,HISPANIC,HISPANIC,WHITE,,,,
811,47.0,,,,,,,,,,,,,MALE,,,,,,,,,,,True,WHITE,,,,,,,,,,
812,39.0,,,34.0,,,,,,,,OTHER,,MALE,,,FEMALE,,,,,,,,True,WHITE,,,WHITE,,,,,,,
813,26.0,,,,,,,,,,,,,FEMALE,,,,,,,,,,,True,WHITE,,,,,,,,,,
814,25.0,,,24.0,,,,,,,,,,MALE,,,MALE,,,,,,,,True,WHITE,,,WHITE,,,,,,,
815,42.0,,,41.0,32.0,32.0,32.0,,,,,,,MALE,,,MALE,MALE,MALE,MALE,,,,,True,HISPANIC,,,HISPANIC,HISPANIC,HISPANIC,HISPANIC,,,,
816,41.0,,,,,,,,,,,,,MALE,,,,,,,,,,,True,HISPANIC,,,,,,,,,,
817,44.0,,,,,,,,,,,,,MALE,,,,,,,,,,,True,WHITE,,,,,,,,,,
818,28.0,,,,,,,,,,,,,MALE,,,,,,,,,,,False,HISPANIC,,,,,,,,,,
819,28.0,,,,,,,,,,,,,MALE,,,,,,,,,,,False,HISPANIC,,,,,,,,,,
820,25.0,,,,,,,,,,,,,MALE,,,,,,,,,,,True,WHITE,,,,,,,,,,
821,45.0,,,,,,,,,,,,,MALE,,,,,,,,,,,True,BLACK,,,,,,,,,,
822,34.0,,,33.0,31.0,,,,,,,,,MALE,,,MALE,MALE,,,,,,,True,WHITE,,,WHITE,WHITE,,,,,,
823,26.0,,,57.0,,,,,,,,TRAFFIC STOP,,MALE,,,MALE,,,,,,,,True,WHITE,,,WHITE,,,,,,,
824,35.0,,,37.0,,,,,,,,,,MALE,,,MALE,,,,,,,,True,HISPANIC,,,HISPANIC,,,,,,,
825,31.0,,,,,,,,,,,,,MALE,,,,,,,,,,,True,HISPANIC,,,,,,,,,,
826,27.0,,,,,,,,,,,,,MALE,,,,,,,,,,,True,HISPANIC,,,,,,,,,,
827,30.0,,,,,,,,,,,,,MALE,,,,,,,,,,,True,WHITE,,,,,,,,,,
828,29.0,,,,,,,,,,,,,MALE,,,,,,,,,,,True,BLACK,,,,,,,,,,
829,31.0,,,29.0,33.0,27.0,,,,,,,,MALE,,,MALE,MALE,MALE,,,,,,True,BLACK,,,HISPANIC,HISPANIC,WHITE,,,,,
830,31.0,,,,,,,,,,,,,MALE,,,,,,,,,,,True,WHITE,,,,,,,,,,
831,25.0,,,,,,,,,,,TRAFFIC STOP,HOSTAGE/BARRICADE/OTHER EMERG SITUATION,MALE,,,,,,,,,,,True,WHITE,,,,,,,,,,
832,23.0,,,31.0,23.0,26.0,35.0,,,,,,,MALE,,,MALE,MALE,MALE,MALE,,,,,True,HISPANIC,,,OTHER,HISPANIC,HISPANIC,WHITE,,,,
833,37.0,,,,,,,,,,,,,MALE,,,,,,,,,,,True,OTHER,,,,,,,,,,
834,23.0,,,,,,,,,,,,,MALE,,,,,,,,,,,True,HISPANIC,,,,,,,,,,
835,55.0,,,43.0,,,,,,,,,,MALE,,,MALE,,,,,,,,True,WHITE,,,WHITE,,,,,,,
836,28.0,,,,,,,,,,,,,MALE,,,,,,,,,,,True,WHITE,,,,,,,,,,
837,26.0,,,23.0,,,,,,,,,,MALE,,,MALE,,,,,,,,True,HISPANIC,,,OTHER,,,,,,,
838,41.0,,,28.0,36.0,31.0,,,,,,,,MALE,,,MALE,MALE,MALE,,,,,,True,HISPANIC,,,HISPANIC,HISPANIC,BLACK,,,,,
839,32.0,,,,,,,,,,,,,MALE,,,,,,,,,,,True,WHITE,,,,,,,,,,
840,32.0,,,,,,,,,,,,,MALE,,,,,,,,,,,True,BLACK,,,,,,,,,,
841,40.0,,,40.0,,,,,,,,,,MALE,,,MALE,,,,,,,,True,WHITE,,,WHITE,,,,,,,
842,22.0,,,,,,,,,,,,,MALE,,,,,,,,,,,True,WHITE,,,,,,,,,,
843,31.0,,,,,,,,,,,,,MALE,,,,,,,,,,,True,HISPANIC,,,,,,,,,,
844,33.0,,,,,,,,,,,,,MALE,,,,,,,,,,,True,HISPANIC,,,,,,,,,,
845,27.0,,,,,,,,,,,,,MALE,,,,,,,,,,,True,BLACK,,,,,,,,,,
846,26.0,,,,,,,,,,,,,MALE,,,,,,,,,,,True,OTHER,,,,,,,,,,
847,33.0,,,,,,,,,,,,,MALE,,,,,,,,,,,True,HISPANIC,,,,,,,,,,
848,27.0,,,,,,,,,,,,,MALE,,,,,,,,,,,True,BLACK,,,,,,,,,,
849,29.0,,,,,,,,,,,,,MALE,,,,,,,,,,,True,HISPANIC,,,,,,,,,,
850,45.0,,,,,,,,,,,,,MALE,,,,,,,,,,,True,WHITE,,,,,,,,,,
851,41.0,,,,,,,,,,,,,MALE,,,,,,,,,,,True,WHITE,,,,,,,,,,
852,25.0,,,23.0,,,,,,,,,,MALE,,,MALE,,,,,,,,True,HISPANIC,,,HISPANIC,,,,,,,
853,46.0,,,,,,,,,,,EXECUTION OF A WARRANT,HOSTAGE/BARRICADE/OTHER EMERG SITUATION,MALE,,,,,,,,,,,True,HISPANIC,,,,,,,,,,
854,23.0,,,49.0,36.0,30.0,,,,,,,,MALE,,,MALE,MALE,MALE,,,,,,True,HISPANIC,,,WHITE,WHITE,WHITE,,,,,
855,36.0,,,,,,,,,,,,,MALE,,,,,,,,,,,True,WHITE,,,,,,,,,,
856,25.0,,,31.0,39.0,,,,,,,,,MALE,,,MALE,MALE,,,,,,,True,WHITE,,,HISPANIC,WHITE,,,,,,
857,29.0,,,27.0,,,,,,,,,,MALE,,,MALE,,,,,,,,True,WHITE,,,HISPANIC,,,,,,,
858,34.0,,,,,,,,,,,,,MALE,,,,,,,,,,,True,BLACK,,,,,,,,,,
859,49.0,,,,,,,,,,,,,MALE,,,,,,,,,,,True,BLACK,,,,,,,,,,
860,22.0,,,,,,,,,,,,,MALE,,,,,,,,,,,True,WHITE,,,,,,,,,,
861,23.0,,,24.0,,,,,,,,TRAFFIC STOP,,MALE,,,MALE,,,,,,,,True,WHITE,,,HISPANIC,,,,,,,
862,30.0,,,25.0,26.0,,,,,,,,,MALE,,,MALE,MALE,,,,,,,True,WHITE,,,WHITE,WHITE,,,,,,
863,31.0,,,48.0,,,,,,,,,,FEMALE,,,FEMALE,,,,,,,,True,HISPANIC,,,WHITE,,,,,,,
864,27.0,,,25.0,,,,,,,,,,MALE,,,MALE,,,,,,,,True,HISPANIC,,,HISPANIC,,,,,,,
865,29.0,,,,,,,,,,,HOSTAGE/BARRICADE/OTHER EMERG SITUATION,,MALE,,,,,,,,,,,True,WHITE,,,,,,,,,,
866,34.0,,,,,,,,,,,,,MALE,,,,,,,,,,,True,BLACK,,,,,,,,,,
867,33.0,,,22.0,24.0,,,,,,,,,MALE,,,FEMALE,MALE,,,,,,,True,WHITE,,,HISPANIC,WHITE,,,,,,
868,56.0,,,,,,,,,,,,,MALE,,,,,,,,,,,True,WHITE,,,,,,,,,,
869,37.0,,,,,,,,,,,,,MALE,,,,,,,,,,,True,HISPANIC,,,,,,,,,,
870,34.0,,,,,,,,,,,HOSTAGE/BARRICADE/OTHER EMERG SITUATION,,MALE,,,,,,,,,,,True,WHITE,,,,,,,,,,
871,25.0,,,,,,,,,,,,,MALE,,,,,,,,,,,True,BLACK,,,,,,,,,,
872,25.0,,,,,,,,,,,,,MALE,,,,,,,,,,,True,BLACK,,,,,,,,,,
873,35.0,,,,,,,,,,,,,FEMALE,,,,,,,,,,,True,HISPANIC,,,,,,,,,,
874,48.0,,,,,,,,,,,HOSTAGE/BARRICADE/OTHER EMERG SITUATION,OTHER,MALE,,,,,,,,,,,True,WHITE,,,,,,,,,,
875,26.0,,,29.0,47.0,,,,,,,,,MALE,,,MALE,MALE,,,,,,,True,WHITE,,,BLACK,HISPANIC,,,,,,
876,40.0,,,,,,,,,,,,,MALE,,,,,,,,,,,True,HISPANIC,,,,,,,,,,
877,30.0,,,36.0,,,,,,,,,,MALE,,,MALE,,,,,,,,True,HISPANIC,,,HISPANIC,,,,,,,
878,53.0,,,,,,,,,,,,,MALE,,,,,,,,,,,True,HISPANIC,,,,,,,,,,
879,56.0,,,31.0,,,,,,,,,,MALE,,,MALE,,,,,,,,True,WHITE,,,WHITE,,,,,,,
880,37.0,,,32.0,,,,,,,,,,MALE,,,MALE,,,,,,,,True,HISPANIC,,,WHITE,,,,,,,
881,31.0,,,,,,,,,,,,,MALE,,,,,,,,,,,True,HISPANIC,,,,,,,,,,
882,31.0,,,,,,,,,,,,,MALE,,,,,,,,,,,True,WHITE,,,,,,,,,,
883,34.0,,,,,,,,,,,,,MALE,,,,,,,,,,,True,WHITE,,,,,,,,,,
884,40.0,,,,,,,,,,,,,MALE,,,,,,,,,,,True,WHITE,,,,,,,,,,
885,28.0,,,30.0,,,,,,,,,,MALE,,,MALE,,,,,,,,True,HISPANIC,,,HISPANIC,,,,,,,
886,37.0,,,36.0,26.0,,,,,,,AGGRAVATED ASSAULT,HOSTAGE/BARRICADE/OTHER EMERG SITUATION,MALE,,,MALE,MALE,,,,,,,True,HISPANIC,,,HISPANIC,HISPANIC,,,,,,
887,27.0,,,26.0,,,,,,,,,,MALE,,,MALE,,,,,,,,True,HISPANIC,,,HISPANIC,,,,,,,
888,45.0,,,,,,,,,,,,,MALE,,,,,,,,,,,False,WHITE,,,,,,,,,,
889,44.0,,,32.0,42.0,,,,,,,,,MALE,,,MALE,MALE,,,,,,,True,HISPANIC,,,WHITE,WHITE,,,,,,
890,27.0,,,23.0,,,,,,,,,,MALE,,,MALE,,,,,,,,True,WHITE,,,HISPANIC,,,,,,,
891,40.0,,,39.0,,,,,,,,TRAFFIC STOP,,MALE,,,FEMALE,,,,,,,,True,HISPANIC,,,HISPANIC,,,,,,,
892,26.0,,,,,,,,,,,,,MALE,,,,,,,,,,,False,BLACK,,,,,,,,,,
893,26.0,,,25.0,27.0,,,,,,,,,MALE,,,MALE,MALE,,,,,,,True,HISPANIC,,,HISPANIC,HISPANIC,,,,,,
894,30.0,,,32.0,30.0,,,,,,,TRAFFIC STOP; EXECUTION OF A WARRANT,,MALE,,,MALE,MALE,,,,,,,True,WHITE,,,WHITE,HISPANIC,,,,,,
895,27.0,,,,,,,,,,,,,MALE,,,,,,,,,,,True,HISPANIC,,,,,,,,,,
896,45.0,,,43.0,,,,,,,,OTHER,,MALE,,,MALE,,,,,,,,True,WHITE,,,WHITE,,,,,,,
897,52.0,,,,,,,,,,,OTHER,,MALE,,,,,,,,,,,True,HISPANIC,,,,,,,,,,
898,52.0,,,,,,,,,,,,,MALE,,,,,,,,,,,True,WHITE,,,,,,,,,,
899,45.0,,,29.0,46.0,,,,,,,,,MALE,,,MALE,MALE,,,,,,,False,HISPANIC,,,BLACK,HISPANIC,,,,,,
900,30.0,,,31.0,26.0,,,,,,,,,MALE,,,MALE,MALE,,,,,,,True,WHITE,,,WHITE,HISPANIC,,,,,,
901,28.0,,,,,,,,,,,,,MALE,,,,,,,,,,,True,WHITE,,,,,,,,,,
902,51.0,,,55.0,,,,,,,,,,MALE,,,MALE,,,,,,,,True,HISPANIC,,,HISPANIC,,,,,,,
903,55.0,,,,,,,,,,,,,MALE,,,,,,,,,,,True,HISPANIC,,,,,,,,,,
904,27.0,,,,,,,,,,,,,MALE,,,,,,,,,,,True,WHITE,,,,,,,,,,
905,32.0,,,,,,,,,,,,,MALE,,,,,,,,,,,True,WHITE,,,,,,,,,,
906,44.0,,,26.0,38.0,30.0,44.0,28.0,,,,,,MALE,,,MALE,MALE,MALE,MALE,MALE,,,,True,BLACK,,,BLACK,HISPANIC,WHITE,HISPANIC,HISPANIC,,,
907,34.0,,,26.0,,,,,,,,,,MALE,,,MALE,,,,,,,,True,WHITE,,,WHITE,,,,,,,
908,26.0,,,,,,,,,,,,,MALE,,,,,,,,,,,True,WHITE,,,,,,,,,,
909,22.0,,,,,,,,,,,,,MALE,,,,,,,,,,,True,WHITE,,,,,,,,,,
910,25.0,,,,,,,,,,,,,MALE,,,,,,,,,,,True,WHITE,,,,,,,,,,
911,39.0,,,36.0,37.0,33.0,25.0,52.0,,,,HOSTAGE/BARRICADE/OTHER EMERG SITUATION,,MALE,,,MALE,MALE,MALE,MALE,MALE,,,,True,WHITE,,,WHITE,WHITE,WHITE,WHITE,WHITE,,,
912,30.0,,,23.0,,,,,,,,,,MALE,,,MALE,,,,,,,,True,WHITE,,,HISPANIC,,,,,,,
913,36.0,,,32.0,31.0,52.0,,,,,,,,MALE,,,MALE,MALE,MALE,,,,,,True,HISPANIC,,,WHITE,WHITE,WHITE,,,,,
914,65.0,,,,,,,,,,,,,MALE,,,,,,,,,,,True,BLACK,,,,,,,,,,
915,40.0,,,,,,,,,,,,,MALE,,,,,,,,,,,True,HISPANIC,,,,,,,,,,
916,29.0,,,,,,,,,,,,,MALE,,,,,,,,,,,True,HISPANIC,,,,,,,,,,
917,32.0,,,,,,,,,,,,,FEMALE,,,,,,,,,,,True,BLACK,,,,,,,,,,
918,32.0,,,27.0,,,,,,,,,,MALE,,,MALE,,,,,,,,True,HISPANIC,,,WHITE,,,,,,,
919,30.0,,,,,,,,,,,,,MALE,,,,,,,,,,,True,WHITE,,,,,,,,,,
920,38.0,,,37.0,50.0,,,,,,,,,MALE,,,MALE,MALE,,,,,,,True,HISPANIC,,,HISPANIC,WHITE,,,,,,
921,29.0,,,,,,,,,,,,,MALE,,,,,,,,,,,True,OTHER,,,,,,,,,,
922,26.0,,,,,,,,,,,,,MALE,,,,,,,,,,,True,WHITE,,,,,,,,,,
923,28.0,,,,,,,,,,,,,MALE,,,,,,,,,,,True,HISPANIC,,,,,,,,,,
924,22.0,,,,,,,,,,,,,MALE,,,,,,,,,,,True,HISPANIC,,,,,,,,,,
925,31.0,,,30.0,,,,,,,,,,MALE,,,MALE,,,,,,,,True,WHITE,,,WHITE,,,,,,,
926,48.0,,,,,,,,,,,,,MALE,,,,,,,,,,,True,WHITE,,,,,,,,,,
927,33.0,,,,,,,,,,,,,MALE,,,,,,,,,,,True,WHITE,,,,,,,,,,
928,32.0,,,,,,,,,,,,,MALE,,,,,,,,,,,True,HISPANIC,,,,,,,,,,
929,47.0,,,33.0,47.0,,,,,,,,,MALE,,,MALE,MALE,,,,,,,True,HISPANIC,,,WHITE,HISPANIC,,,,,,
930,34.0,,,,,,,,,,,,,MALE,,,,,,,,,,,True,HISPANIC,,,,,,,,,,
931,37.0,,,37.0,35.0,31.0,38.0,40.0,,,,,,MALE,,,MALE,MALE,MALE,MALE,MALE,,,,True,OTHER,,,HISPANIC,HISPANIC,WHITE,HISPANIC,WHITE,,,
932,41.0,,,,,,,,,,,,,MALE,,,,,,,,,,,True,WHITE,,,,,,,,,,
933,27.0,,,27.0,,,,,,,,,,MALE,,,MALE,,,,,,,,True,WHITE,,,WHITE,,,,,,,
934,55.0,,,,,,,,,,,,,MALE,,,,,,,,,,,True,WHITE,,,,,,,,,,
935,41.0,,,26.0,49.0,34.0,41.0,36.0,40.0,,,,,MALE,,,MALE,MALE,MALE,MALE,MALE,MALE,,,True,WHITE,,,WHITE,WHITE,WHITE,BLACK,WHITE,HISPANIC,,
936,25.0,,,,,,,,,,,,,MALE,,,,,,,,,,,True,BLACK,,,,,,,,,,
